0,1,2,3,4,5,6,7,8,9,label
0.6328801312937099,-0.8364190694533342,1.0386151072950387,0.10111754100313342,-0.33476489021785155,-0.5199528222539326,0.10344959512107252,-0.14314980914840597,0.019790781339758316,-0.5206140127358361,4.0
0.13499526911617568,-0.45704167127316164,-0.31261830664851603,-0.16733807639873263,0.2967308238629484,-0.6492655456802063,-0.06353838860692794,0.2818541261594908,-0.3243175692754105,0.14454655881447867,0.0
1.0604347815588098,-0.8266763676327223,-0.5608710476268021,-0.390963783394992,-0.20993731968190443,-0.10710563882729744,-0.1352911694956646,-0.054870145616884726,-0.24966202096631068,-0.1993655917712947,5.0
0.6865226280521148,0.6580725599827011,-0.8848907772291755,0.29457291714165496,0.04316938573314566,0.25156299615072286,-0.44553777639213615,1.3401884088757585,-0.6057678654844283,0.94619811613333,4.0
0.6111326672186292,0.3712004477586998,0.13632447156802258,0.4322935198762471,0.5102116752858712,-0.804045409841686,0.3292392690412145,0.22027063202805552,-0.2546219974037387,-0.19997206677495122,3.0
2.5348124497040723,-0.44251655030555026,0.5196884064778394,1.7543597085046403,1.0360858543096103,0.09240121353233116,0.3609615725312744,-0.6056148829127571,0.2995231445624182,0.1749441704435409,5.0
0.23805983257845498,0.9282742038786924,-1.2435393995698434,0.3406812756664678,-0.09365026400897919,-0.7190107457953702,0.3377075237927492,-0.606839988515705,0.1314411629380055,0.661273266057629,2.0
0.04227060136516434,0.7376870077759808,0.6523578717367938,0.671536990242211,-0.18940342281941858,-0.260862611748298,0.5982819025406564,0.2256955987649029,-0.6408641495970737,0.15814985640540158,4.0
0.05911232447564458,0.9120088692322298,1.0155232456945809,0.4846018204312471,-0.32210448064793923,-0.30810358521415065,0.10847042383383301,0.810297701483701,0.3867196692164759,0.15504270715946364,3.0
0.7721439865013137,0.21808962840764737,0.8609081980907005,-0.09128844210493893,0.5421394378312211,1.2944755949231435,0.6652199294028628,-0.06742567812719541,-0.7456848994407537,0.020502529352710366,3.0
-1.0397273966101477,0.9843012496695707,-0.48353999548133464,0.4377813909875365,-0.32555527994409095,1.0146312614016062,-0.07803145846394333,-0.38998370909320634,0.026730949932584885,0.13494243688196114,1.0
0.2945083260655476,-0.8122252650350831,0.43981268970285187,-0.19693246490659802,0.9074311827751472,-0.5547714883297891,0.04930845662264895,0.37645845487549073,-0.07776972132070814,0.11128953251869192,0.0
-0.8043813699483678,-0.3356657301046791,-0.00568914520035103,0.4499088754520123,0.16614218797130004,0.7770588996370066,-0.6084232717880498,0.3890388706613138,-0.745494856953723,-0.3303584545487967,1.0
0.33477659406507465,0.9785740210339657,-0.280544836099039,0.03963688165935006,0.17640674833711048,-0.6733283479476352,0.1032936554887062,0.4842843785747475,0.08080968867157669,0.024812001944588692,2.0
-0.329561551367792,0.8280419550810351,0.12967021182914595,0.25683243560185537,0.8556109690425945,0.2387304673670034,-0.35919626515739195,0.5299051056517897,1.0160323105098004,0.7779003099458294,2.0
0.2643009103198256,-0.9538018810311163,1.311175817934941,-0.12790354649420274,-0.47544121149072616,-0.32223806759925117,-0.19946007732899976,-0.06542481029291643,0.36333086255903024,0.010248693991131848,5.0
-0.49731153257222555,-0.8169551765502745,-0.6785228007430318,0.0006025211777478031,-0.17070179709969519,0.227199990171206,-0.5636101461272217,0.15691528997800522,-0.3424906407356896,-0.4701139285714101,3.0
-0.037340059370663085,-0.4162122963685852,0.2053385701512295,0.33108103722215054,-0.7177408942695237,-0.9972200413069263,1.100243820388821,0.4197460230367902,0.3112651192730627,-0.39196318989931866,0.0
0.28224834966786966,0.728037767168888,1.4045610425465596,0.5279450597172769,0.1856645818656045,-0.4176525957605734,0.13977031754400301,0.5975080778665968,-0.08943661529947343,0.017933877418679876,1.0
-1.7412904063264778,0.23176064155737233,1.0444416251421718,0.30286802682261255,-0.9366224625474572,0.3680435708568609,0.8338198958991695,0.793413237663306,0.20003905546865056,0.9511504425548323,2.0
0.6285395012914341,0.6824008933364051,0.23094881943680667,-0.4061712405173778,-0.0736021906881089,0.4081963005311003,-0.10085018097629779,-0.08413187335465888,-0.7213957343499282,0.5939216521481144,3.0
-0.6770368767220091,1.143082933589669,0.0981231389692233,0.35495601207188615,0.16558853141506094,-0.134157912759769,0.11443398034733673,-0.5004369588311752,0.04547255381354186,0.8397508136570948,2.0
0.42993808274987355,-0.9291320773613134,-0.1599303426872918,-0.06710742283420412,1.354160189543922,-0.1298571054824983,0.7031927291884565,0.3383919828644909,-0.4469189877253021,-0.34508239162290294,1.0
0.5465758465142011,0.8578090770927006,-1.0615136450415592,-0.5188280435433811,0.44642097122055885,0.7803301591187297,0.6576756382745055,0.07509440852100263,-0.36397817163346835,-0.7700955894414738,1.0
-0.07207241293114913,-0.7824440686641783,0.29072333712461473,-0.5724561217118411,-0.003988099158497646,-0.17733032640827354,-0.26668983652939415,-0.19349972072401395,-0.21125113453614905,-0.003896841994919005,2.0
-0.22520637439531482,-0.7206030472719703,0.23038763806736137,-0.23354189824185556,-1.0045475397085508,-0.4771812734781171,0.3573829184389416,-0.34882592950041363,-0.11027973560163581,0.026810632758073005,3.0
-0.2678005245593586,-0.3771745055668087,0.344112639565971,-0.3024924838125877,-0.47213138943025224,0.8381717863448975,-0.6048652716167748,0.2687712863017988,0.4632687694145834,0.6698402221204062,6.0
0.13230813513657175,0.7987108455886217,0.1192257340477866,-0.5197224663153952,-0.014104790933506377,-0.25521107170534973,-0.3614938884097303,-0.3598280758612985,-0.15876350095255576,-0.10039994665946439,4.0
0.8448021530088873,0.507148053351611,0.8836258739191902,-0.20492899194614606,0.23342626813970732,0.0991984308996962,-0.21996363623503065,-0.493226178846017,-0.41522719889283355,0.3682878213546211,4.0
0.20206518726304804,-0.917682404399415,-1.2835132447605964,-0.28345634132096953,-0.4290325098008686,-0.3151676879717345,-0.3115111866429817,-0.5195582570127693,0.6785532056161259,0.12547918822589915,5.0
